방문 지역,지출 비용,철도비,도로비,식음료비,음식점비,쇼핑비,여행 일수,숙박비,교통비,여행 활동비,자가용 의존도,교통인프라지수
32340,207708.30555555556,3055.5555555555557,3611.1111111111113,29457.14285714286,76200.0,3428.5714285714284,0.8571428571428571,53285.68571428571,44666.63888888889,23971.4,0.825,-0.4371803679521569
32350,205000.0,468.75,1031.25,14903.225806451614,84935.48387096774,10161.290322580646,0.5483870967741935,45483.87096774193,60312.5,29032.25806451613,0.8285714285714286,-0.4466114952192145
32360,85015.625,93.75,937.5,20357.14285714286,79107.14285714286,1178.5714285714287,0.2857142857142857,26785.714285714286,31781.25,10750.0,0.4210526315789473,-0.4127377137423611
32370,260000.0,0.0,0.0,70000.0,90000.0,15000.0,2.0,50000.0,25000.0,0.0,0.75,-0.4887671377542987
32380,232666.66666666666,0.0,0.0,10000.0,100000.0,0.0,1.3333333333333333,46000.0,76666.66666666667,0.0,1.0,-0.4484032917625827
32390,182299.36363636365,0.0,3636.3636363636365,68368.52631578948,86789.47368421052,5263.1578947368425,0.47368421052631576,74210.52631578948,69954.81818181818,6315.789473684211,0.6785714285714286,-0.4333571076855217
32400,160101.47826086957,0.0,0.0,20619.04761904762,90428.47619047618,5238.0952380952385,0.5238095238095238,38571.42857142857,49739.30434782609,8571.52380952381,0.9666666666666668,-0.4015238615379055
32410,274312.1477272727,659.0909090909091,2863.6363636363635,40500.01136363636,147795.64772727274,10625.0,0.9318181818181818,116465.93181818182,66988.73863636363,24284.079545454544,0.8878504672897196,-0.4407110999869422
33020,141436.23913043478,0.0,0.0,20138.166666666668,68107.14285714286,4642.857142857143,0.21428571428571427,20476.214285714286,41130.32608695652,12595.214285714286,0.9423076923076924,-0.4334982800324121
33030,138981.07936507938,793.6507936507936,476.1904761904762,14246.081967213115,57500.0,3967.2131147540986,0.5409836065573771,26393.44262295082,33349.666666666664,5065.573770491803,0.7183098591549296,-0.348369348775343
33040,124941.86046511628,0.0,2558.139534883721,6292.682926829269,47621.95121951219,9878.048780487805,0.34146341463414637,14390.219512195123,44437.25581395349,7975.609756097561,0.7446808510638298,-0.0089971275186821
33320,66730.76923076923,192.30769230769232,2230.769230769231,3409.090909090909,25386.363636363636,2045.4545454545455,0.13636363636363635,3181.7727272727275,16403.884615384617,454.54545454545456,0.5428571428571428,-0.4654756035366517
33330,63676.470588235294,0.0,0.0,12058.823529411764,30264.70588235294,2941.176470588235,0.11764705882352941,14117.70588235294,20588.235294117647,1647.0588235294117,0.9375,-0.5234606105121931
33340,110250.0,0.0,0.0,12000.0,15400.0,10800.0,0.8,6000.0,29833.333333333332,5600.0,0.75,-0.6160624667180764
33350,120333.33333333333,0.0,10000.0,27500.0,56833.333333333336,5000.0,0.25,12500.0,28166.666666666668,750.0,0.6875,-0.4432969685414099
33360,92593.75,0.0,2291.6666666666665,5437.5,42083.333333333336,0.0,0.4166666666666667,26666.666666666668,32937.5,583.3333333333334,0.8518518518518519,-0.4666366338799917
33370,110000.0,0.0,0.0,5000.0,25000.0,10000.0,0.0,0.0,40000.0,5000.0,1.0,-0.4797925864424823
33380,167567.39716312056,0.0,1312.0567375886526,34250.0,83094.69696969698,8022.727272727273,0.4772727272727273,50136.40909090909,51766.02127659575,18219.651515151516,0.9079754601226994,-0.4745225178859498
33390,155000.0,0.0,0.0,33000.0,114000.0,0.0,2.0,20000.0,12250.0,0.0,1.0,-0.465811386189641
34010,108186.20689655172,2344.8275862068967,1482.7586206896551,10629.62962962963,54814.81481481482,21740.74074074074,0.37037037037037035,10296.296296296296,32441.379310344826,2851.8518518518517,0.696969696969697,0.0234885772516521
34020,90520.27027027027,45.04504504504504,4279.279279279279,22401.970588235294,37352.98039215686,6029.411764705882,0.058823529411764705,7843.137254901961,29153.099099099098,4960.78431372549,0.8428571428571429,-0.4511503359412969
34030,171073.26041666666,0.0,2630.2083333333335,39690.145833333336,80674.43229166667,10572.916666666666,0.3802083333333333,50515.661458333336,49770.401041666664,8208.333333333334,0.9174757281553398,-0.4651795861140039
34040,99922.16666666667,857.1428571428571,3678.5238095238096,15179.48717948718,70025.58974358975,8564.102564102564,0.2564102564102564,30769.17948717949,40107.07142857143,12923.076923076924,0.7735849056603774,-0.2434839168585337
34050,118738.09523809524,0.0,476.1904761904762,7666.666666666667,61714.28571428572,1523.8095238095239,0.42857142857142855,29285.714285714286,38571.42857142857,3666.6666666666665,0.9666666666666668,-0.4278903785799588
34060,69876.21212121213,0.0,2424.242424242424,11642.857142857143,41071.42857142857,3250.0,0.10714285714285714,7357.142857142857,32454.39393939394,3714.285714285714,0.8936170212765957,-0.3956084360818312
34070,80333.33333333333,0.0,1000.0,7500.0,35000.0,0.0,0.0,0.0,11000.0,51500.0,0.75,-0.5046458460999634
34080,148005.4516129032,0.0,0.0,33461.61538461538,152980.8076923077,16346.153846153846,0.34615384615384615,49230.769230769234,59193.6129032258,692.3076923076923,0.9555555555555556,-0.4375714615302964
34310,111749.96153846153,0.0,1153.8461538461538,30913.043478260868,37543.47826086957,10217.391304347826,0.043478260869565216,3043.478260869565,25999.884615384617,9565.217391304348,0.8857142857142857,-0.4908507305343444
34330,143208.35416666666,0.0,4687.5,21065.217391304348,51445.65217391304,31739.130434782608,0.2608695652173913,13043.478260869566,46510.479166666664,5478.260869565217,0.9074074074074074,-0.4408967539908296
34340,133806.38028169013,0.0,5000.0,28250.085714285713,49421.42857142857,15285.714285714286,0.18571428571428572,15571.42857142857,45436.619718309856,4928.571428571428,0.9027777777777778,-0.5132674103942122
34350,65187.5,0.0,5000.0,5000.0,115749.375,5000.0,0.0,0.0,30250.0,625.0,0.75,-0.5316389011249114
34360,77500.0,0.0,0.0,0.0,46666.666666666664,0.0,0.0,0.0,38250.0,0.0,0.8,-0.4557924705698084
34370,88744.68,0.0,1600.0,12083.333333333334,54854.125,5458.333333333333,0.125,5416.666666666667,30248.0,3583.3333333333335,0.9714285714285714,-0.4501584060715715
34380,180062.44545454546,0.0,3636.3636363636365,41428.58095238095,95704.78095238096,6114.285714285715,0.4380952380952381,47009.485714285714,48519.045454545456,12733.333333333334,0.8244274809160306,-0.4723861824938213
35010,184591.16666666666,100.0,4031.25,33224.137931034486,77345.97701149425,21241.379310344826,0.40229885057471265,41609.22988505747,51652.114583333336,11218.3908045977,0.8145161290322581,-0.2455943164636077
35020,150227.55140186916,0.0,1401.8691588785048,26378.504672897197,58838.31775700935,2588.785046728972,0.308411214953271,45794.392523364484,54722.42990654206,18261.682242990653,0.8407079646017699,-0.3069507192041067
35030,77000.0,0.0,0.0,3333.3333333333335,30000.0,5666.666666666667,0.0,0.0,29600.0,0.0,1.0,-0.2828155856931744
35040,88295.16129032258,0.0,1935.483870967742,5806.451612903225,35000.0,6548.387096774193,0.12903225806451613,20322.58064516129,58387.096774193546,2935.483870967742,0.9090909090909092,-0.496361684864435
35050,194600.0,100.0,10500.0,27810.344827586207,55017.24137931035,20344.827586206895,0.3103448275862069,39655.1724137931,57233.333333333336,28344.827586206895,0.725,-0.4799284366400805
35060,58000.0,0.0,0.0,16000.0,30000.0,0.0,0.0,0.0,40000.0,0.0,1.0,-0.5291598508853524
35310,167867.64705882352,0.0,7941.176470588235,31538.46153846154,66961.53846153847,30384.615384615383,0.46153846153846156,26923.076923076922,39000.0,5769.2307692307695,0.5454545454545454,-0.4648951696385519
35320,88971.875,0.0,1875.0,11250.0,29812.5,1250.0,0.25,10625.0,18750.0,6250.0,0.75,-0.5106282075048464
35330,148019.26923076922,0.0,961.5384615384615,16009.615384615385,50701.92307692308,192.30769230769232,0.5192307692307693,27211.53846153846,42019.307692307695,26134.596153846152,0.8571428571428571,-0.5710052983512912
35340,84250.0,0.0,0.0,3500.0,33000.0,0.0,0.0,0.0,105000.0,15000.0,1.0,-0.5781933494771061
35350,159937.5,0.0,0.0,13875.0,64437.5,6562.5,0.5,20000.0,37937.5,6062.5,1.0,-0.5321879103281016
35360,139275.0,0.0,0.0,21208.333333333332,40650.0,7500.0,0.3333333333333333,6666.666666666667,30083.333333333332,833.3333333333334,0.6666666666666666,-0.5729936357473204
35370,165548.78048780488,0.0,0.0,22405.405405405407,53567.56756756757,8135.135135135135,0.4864864864864865,20270.27027027027,60878.04878048781,6243.243243243243,0.9230769230769232,-0.523459564233398
35380,186705.35714285713,0.0,0.0,37264.705882352944,80843.13725490196,7098.0392156862745,0.7450980392156863,135490.19607843139,67460.71428571429,7647.058823529412,0.8860759493670886,-0.5111382364079252
36010,191786.58536585365,3414.6341463414633,975.609756097561,43650.0,213700.0,4450.0,0.85,66750.0,87731.70731707317,5450.0,0.7962962962962963,-0.3376319321189165
36020,268026.50653594773,2712.418300653595,1431.3725490196077,32770.637992831544,97481.66666666667,9157.706093189965,1.060931899641577,98655.9605734767,69908.46732026144,15390.68100358423,0.7412398921832885,-0.2048392482876175
36030,188182.65040650408,0.0,1626.0162601626016,20719.879310344826,77338.74137931035,9939.655172413793,0.6293103448275862,55732.75862068965,52926.82113821138,19750.0,0.7123287671232876,-0.2533148152698634
36040,208050.0,11666.666666666666,2500.0,5700.0,74100.0,23000.0,0.8,40000.0,51250.0,50000.0,0.4090909090909091,-0.4573267211414089
36060,242083.33333333334,125.0,5125.0,15000.0,85944.44444444444,7777.777777777777,0.8888888888888888,66666.66666666667,57333.25,19333.333333333332,0.6428571428571429,-0.3364232536439718
36310,100940.39855072464,0.0,72.46376811594203,6507.8125,44327.34375,8375.0,0.171875,9164.0625,49601.42753623189,3421.875,0.9675324675324676,-0.5349683057687554
36320,128752.31481481482,0.0,0.0,14064.814814814816,52122.22222222222,7685.185185185185,0.3333333333333333,56388.88888888889,65066.666666666664,8666.666666666666,0.864406779661017,-0.4375205775555489
36330,150479.0819672131,24.59016393442623,3631.1475409836066,24024.590163934427,41108.19672131148,8442.622950819672,0.4426229508196721,30245.90163934426,55475.39344262295,4098.360655737705,0.7164179104477612,-0.5340585111899583
36350,280750.0,0.0,3076.923076923077,26818.18181818182,91545.45454545454,14090.90909090909,1.1818181818181819,35454.545454545456,44538.46153846154,9090.90909090909,0.6875,-0.5182801072539672
36360,176250.0,0.0,1250.0,20384.615384615383,56538.46153846154,6923.076923076923,0.3076923076923077,24615.384615384617,38750.0,21538.46153846154,0.8461538461538461,-0.4829683679795474
36370,128500.0,0.0,0.0,10777.777777777777,24944.444444444445,0.0,0.0,0.0,26800.0,71333.33333333333,0.9230769230769232,-0.494662362508276
36390,389472.22222222225,0.0,1388.888888888889,36437.5,119375.0,56250.0,1.0,7500.0,42777.77777777778,4375.0,0.4166666666666667,-0.4558430952130874
36400,252151.63636363635,0.0,6363.636363636364,19636.454545454544,91818.27272727272,3636.3636363636365,0.8181818181818182,29090.909090909092,39454.63636363636,54363.63636363636,0.6,-0.4897476404546554
36410,150750.0,0.0,0.0,19500.0,44250.0,2500.0,0.75,20000.0,26250.0,10000.0,1.0,-0.4382430132734751
36420,156428.57142857142,0.0,4285.714285714285,7800.0,39000.0,6000.0,0.4,24000.0,52142.857142857145,2000.0,0.5,-0.4628268090033502
36430,215000.0,0.0,0.0,80001.0,300000.0,0.0,1.0,150000.0,114999.0,0.0,0.8,-0.4719912592585681
36440,100000.0,0.0,0.0,0.0,62500.0,0.0,0.5,15000.0,22500.0,0.0,0.8,-0.4522004315421912
36450,77290.8431372549,0.0,98.03921568627452,4960.0,37910.0,4800.0,0.14,31800.0,46205.86274509804,660.0,1.0,-0.5544491139676542
36460,277257.35294117645,176.47058823529412,2941.176470588235,20709.677419354837,41838.709677419356,6451.612903225807,0.9032258064516129,19354.83870967742,23029.41176470588,645.1612903225806,0.3846153846153846,-0.5643035905481487
36470,395230.76923076925,0.0,0.0,62948.717948717946,119461.53846153847,29102.5641025641,1.2564102564102564,106923.07692307692,64282.05128205128,9871.794871794871,0.9534883720930232,-0.6180025814420529
36480,205200.0,0.0,0.0,14272.727272727272,47909.09090909091,21818.18181818182,0.36363636363636365,1818.1818181818182,56869.565217391304,3909.090909090909,0.7037037037037037,-0.5869014679015796
37010,135413.38150289017,1849.7109826589594,10635.838150289017,21831.150602409638,74692.77108433735,9548.192771084337,0.45180722891566266,28825.24096385542,44867.687861271676,7500.0,0.7251184834123223,-0.1779978080684461
37020,232956.9894736842,4142.105263157895,6121.0526315789475,36405.02406417112,104660.40909090909,12569.51871657754,0.8288770053475936,89157.71122994652,61788.14473684211,11636.366310160427,0.8416075650118203,-0.3683786924736335
37030,229472.16666666666,0.0,0.0,42272.72727272727,89272.72727272728,8363.636363636364,0.7272727272727273,69090.81818181818,63749.916666666664,20272.727272727272,1.0,-0.4436713230200338
37040,134328.57142857142,25714.285714285714,2000.0,14411.764705882353,103036.76470588235,15970.588235294117,0.4117647058823529,54411.76470588235,69828.57142857143,9867.64705882353,0.8266666666666667,-0.4164411532845872
37050,43571.42857142857,0.0,1190.4761904761904,2777.777777777778,25500.0,1944.4444444444443,0.05555555555555555,0.0,14095.238095238095,555.5555555555555,0.76,-0.314059624888862
37060,99033.875,14687.5,1406.25,9758.064516129032,63774.1935483871,15709.677419354839,0.2903225806451613,25483.870967741936,52718.8125,4612.903225806452,0.7941176470588235,-0.4989814312467316
37070,90555.55555555556,0.0,8888.888888888889,2500.0,26000.0,16666.666666666668,0.0,0.0,33222.22222222222,5000.0,0.5714285714285714,-0.45494411049392
37080,131181.81818181818,0.0,0.0,7863.636363636364,38454.545454545456,3454.5454545454545,0.5454545454545454,17000.0,31681.81818181818,50909.09090909091,0.9,-0.4970519706323099
37090,111899.07692307692,0.0,1346.1538461538462,27048.30769230769,139403.84615384616,3096.153846153846,0.5961538461538461,53288.46153846154,46701.92307692308,2519.230769230769,0.9230769230769232,-0.4611792520670965
37100,30714.285714285714,0.0,1000.0,3833.3333333333335,20500.0,0.0,0.0,0.0,9142.857142857143,0.0,0.6875,-0.3323361036882948
37310,97090.90909090909,0.0,0.0,0.0,30000.0,5000.0,0.18181818181818182,2727.2727272727275,21181.81818181818,16363.636363636364,0.9090909090909092,-0.5077053731757575
37320,45200.0,0.0,0.0,2700.0,18600.0,3500.0,0.1,100.0,9000.0,6100.0,0.9,-0.5015925577198997
37330,84225.80645161291,0.0,0.0,6607.142857142857,32500.0,10285.714285714286,0.39285714285714285,10714.285714285714,21322.58064516129,1750.0,0.8333333333333334,-0.5228004303315443
37340,50000.0,0.0,0.0,4000.0,27000.0,0.0,0.4,0.0,13000.0,4000.0,1.0,-0.6172469649149586
37350,108465.44715447155,691.0569105691056,861.7886178861788,17479.166666666668,60191.666666666664,3683.3333333333335,0.3,13875.0,27414.634146341465,2616.6666666666665,0.9022556390977444,-0.5047291282873396
37360,69910.71428571429,0.0,0.0,6720.0,32520.0,6000.0,0.24,7600.0,20928.571428571428,1840.0,1.0,-0.4895679584179074
37370,35714.28571428572,0.0,0.0,6214.285714285715,30000.0,0.0,0.0,6428.571428571428,19071.428571428572,0.0,1.0,-0.5017282082469802
37380,66600.0,0.0,0.0,6400.0,19000.0,3000.0,0.4,16000.0,7200.0,0.0,0.8333333333333334,-0.5212553745921412
37390,93142.85714285714,0.0,1428.5714285714287,1666.6666666666667,29833.333333333332,9166.666666666666,0.3333333333333333,15000.0,23142.85714285714,0.0,0.5,-0.5157343680787118
37400,47000.0,0.0,6666.666666666667,4166.666666666667,25333.333333333332,7000.0,0.0,0.0,13000.0,1666.6666666666667,0.8333333333333334,-0.5037782153836572
37410,72958.3125,0.0,2687.5,11312.4375,31375.0,625.0,0.125,5000.0,18499.9375,2375.0,0.7647058823529411,-0.5607917975770992
37420,103820.83333333333,0.0,2416.6666666666665,21157.894736842107,102385.9649122807,9912.280701754386,0.2982456140350877,38333.333333333336,37233.333333333336,3859.6491228070176,0.8823529411764706,-0.4461438041035417
37430,488458.3214285714,0.0,714.2857142857143,12258.92857142857,65008.92857142857,15375.0,1.8035714285714286,31071.428571428572,28723.196428571428,1928.5714285714287,0.2542372881355932,-0.553946692663702
38030,150228.4090909091,568.1818181818181,3295.4545454545455,12952.380952380952,54245.23809523809,14523.809523809523,0.7857142857142857,12619.047619047618,45659.09090909091,7880.952380952381,0.7,-0.2443438036901808
38050,240058.54814814814,0.0,592.5925925925926,32778.64885496183,92931.29770992366,8137.404580152672,0.9312977099236641,74503.81679389313,40100.74074074074,19400.763358778626,0.697986577181208,-0.3900852057640819
38060,152880.53333333333,0.0,1733.3333333333333,15357.142857142857,59285.67857142857,13214.25,0.32142857142857145,30714.285714285714,48166.63333333333,8321.42857142857,0.8055555555555556,-0.468725862254497
38070,173500.0,12321.42857142857,1428.5714285714287,33700.0,85799.9,0.0,0.5,12000.0,88142.92857142857,500.0,0.2631578947368421,-0.2886119922826238
38080,150836.45833333334,0.0,583.3333333333334,20434.782608695652,59847.82608695652,3695.6521739130435,0.8043478260869565,48630.434782608696,26104.166666666668,2021.7391304347825,0.8793103448275862,-0.5193853025045826
38090,273879.92727272725,109.0909090909091,790.9090909090909,22947.115384615383,89865.36538461539,9596.153846153846,1.1634615384615385,68269.22115384616,52527.3,7634.615384615385,0.744,-0.5727471368734125
38100,111315.78947368421,0.0,3947.3684210526317,2117.6470588235293,21764.70588235294,0.0,0.29411764705882354,10588.235294117647,25263.157894736843,6117.64705882353,0.8214285714285714,-0.2571334243323605
38110,118566.10344827586,10344.827586206897,1551.7241379310344,10043.478260869566,38695.69565217391,1391.304347826087,0.782608695652174,10869.565217391304,51275.862068965514,1086.9565217391305,0.6578947368421053,0.2294465973888941
38310,103000.0,0.0,0.0,0.0,20000.0,0.0,1.0,30000.0,43000.0,0.0,0.0,-0.5570026863563159
38320,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.55910800536854
38330,173375.0,0.0,0.0,9714.285714285714,22714.285714285714,0.0,0.8571428571428571,22857.14285714286,26875.0,714.2857142857143,0.7777777777777778,-0.5394509078460479
38340,112488.93333333333,0.0,0.0,9692.307692307691,65384.61538461538,2307.6923076923076,0.5384615384615384,19230.76923076923,34866.933333333334,1000.0,0.9411764705882352,-0.5426007095661676
38350,204078.125,104.16666666666667,1020.8333333333334,28563.82978723404,68398.93617021276,7574.468085106383,0.8085106382978723,61489.36170212766,53437.479166666664,4244.68085106383,0.9017857142857144,-0.5832681234604777
38360,150509.25925925927,0.0,0.0,12960.78431372549,55656.86274509804,5392.156862745098,0.5686274509803921,34117.64705882353,59907.40740740741,3921.5686274509803,0.8955223880597015,-0.5526106224595355
38370,101261.90476190476,0.0,1904.7619047619048,18200.0,48099.95,12000.0,0.45,36000.0,38333.28571428572,2150.0,0.9130434782608696,-0.5266726743128758
38380,165470.58823529413,0.0,0.0,16235.29411764706,43470.58823529412,8235.29411764706,0.6470588235294118,41470.470588235294,31764.823529411766,1705.8823529411766,0.8823529411764706,-0.5270811505720565
38390,91000.0,0.0,227.27272727272728,19476.190476190477,57238.09523809524,476.1904761904762,0.47619047619047616,52952.19047619047,33591.09090909091,4523.809523809524,0.9047619047619048,-0.5037197028145204
38400,87733.33333333333,333.3333333333333,666.6666666666666,9966.666666666666,36333.333333333336,0.0,0.3333333333333333,8000.0,18433.333333333332,2533.3333333333335,0.8571428571428571,-0.5478804465204796
39010,629508.9873284055,354.80464625132,3753.959873284055,35297.967777777776,181592.4711111111,46560.0,2.077777777777778,116483.34333333334,218747.11193241816,23227.384444444444,0.0901162790697674,0.0883869180370829
39020,610052.3202614379,311.00217864923746,3718.954248366013,33863.55028248588,151236.14237288135,51677.96610169492,2.0327683615819208,87838.42937853107,187344.78758169935,21868.062146892655,0.1172962226640159,-0.3254115954975722
